Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
0.736752319171653,0.9450963076739924,0.3257401100965709,0.537056277352392,0.508590176204761,0.4507041380310211,0.7885813089552298,1
0.40582919058615274,0.3401455178148049,0.5675649992669237,0.6786456335267625,0.22384749401279583,0.4380178768505706,0.36534812364550345,0
0.423521759143219,0.42116199836189455,0.7954549523510992,0.2748961906146652,0.5672004989565163,0.5166888062012915,0.28814883089037485,1
0.2820276573221108,0.43090785267789233,0.8122062333118106,0.5065517674123259,0.6288473348318524,0.43331136664474373,0.2179338409435832,1
0.416331445618512,0.6270711841215368,0.6758108709233107,0.4715436698529306,0.5267023922612939,0.23722830754352017,0.7652838966447708,0
0.6005005978097047,0.5047901797345737,0.46234990313291063,0.49893455112659346,0.6682682306044113,0.449058468202224,0.6642736540851335,0
0.7363641291513452,0.4503138811637364,0.5828362799157423,0.4546189932823372,0.22998290800245383,0.8096414362589316,0.5793717539767844,1
0.5163669308875166,0.5193905508275953,0.606355080409588,0.40087709159853724,0.8969359255692051,0.2846818744996428,0.7454544654345824,0
0.5147451792902328,0.44039556670763413,0.6510056693090513,0.500478014292606,0.4760459813579124,0.6618733202238145,0.5794370301276097,1
0.4507740312672694,0.7885531828905163,0.6589788446325333,0.6765031655216664,0.5865878670619066,0.31848704422269913,0.6731349529142653,0
0.5889245160126722,0.5083131939577494,0.3631039872397132,0.6615495484078698,0.4938343432676856,0.45065003983850255,0.3775022482151802,0
0.6194292719726844,0.5640007061546214,0.5633704902458518,0.5535037958059235,0.4846400874524178,0.6038831252496126,0.46228406623201446,1
0.0,0.6472641445573653,0.7342487029473569,0.24707174318236522,0.6683899397018706,0.5821026593924452,0.3572627569059468,0
0.3439904649035901,0.8007678274720513,0.7269682326319042,0.7958187532741844,0.2689800407468691,0.019073856748474505,0.6470312753352956,1
0.2842672183991774,0.4106185529208815,0.3606462583522012,0.2874455155438731,0.14134304006274112,0.7254602091528911,0.2782728291427921,0
0.5117252238295669,0.4825661029808931,0.7120834771034267,0.5765815512591175,0.641820599843649,0.46841215503312117,0.3099990244064973,1
0.6378656484454852,0.5995225789311054,0.5064050283225079,0.11463114807469912,0.30492026129696925,0.8154688158147332,0.2932515181947372,1
0.52707167004946,0.4309448110283085,0.07713337272598791,0.13476784729833127,0.9177548559392668,0.7105535285405099,0.7272338318331213,0
0.6201955811157372,0.8609015271697773,0.4953314162137139,0.5312532962819101,0.4293049885487937,0.3186518821987526,0.729210180577852,1
0.3544871098979915,0.527298510205466,0.4872944798578404,0.7012756992175593,0.29991976275887755,0.7539498853370278,0.43764148930795604,0
0.33666732022070567,0.26226702441848,0.4850526797924349,0.3899675697216032,0.19991284075214177,0.5770924715040159,0.14644808727219294,0
0.6003405209159485,0.550345085650489,0.17540881851768186,0.7057985423642072,0.5079677589596985,0.8544612981001893,0.34818469848013733,0
0.5466431108588333,0.7885366447568798,0.5205223223694945,0.5617476342936321,0.660452344284998,0.17287795671743972,0.6704175996662936,1
